epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,34496.1,0.51526,0.4128,1.08274,0.94166,0.90705,0.95602,0.89412,0.3765,0.35563,0.92214,0.000892,0.000892,0.000892
186,35075.1,0.51662,0.41033,1.08462,0.94165,0.90697,0.95591,0.89458,0.37643,0.35522,0.92207,0.0008425,0.0008425,0.0008425
187,35657.1,0.51137,0.40715,1.08087,0.94242,0.90699,0.95563,0.8947,0.37673,0.35446,0.92228,0.000793,0.000793,0.000793
188,36328.8,0.51073,0.40553,1.0811,0.94293,0.90736,0.95567,0.89417,0.37712,0.35405,0.92283,0.0007435,0.0007435,0.0007435
189,36920.9,0.50656,0.39926,1.07827,0.94263,0.90679,0.95566,0.89468,0.37657,0.35384,0.92241,0.000694,0.000694,0.000694
190,37530.3,0.5199,0.40908,1.08646,0.9417,0.90679,0.95568,0.89462,0.37673,0.35424,0.92255,0.0006445,0.0006445,0.0006445
191,38146.8,0.28665,0.18805,0.84564,0.94588,0.9038,0.95562,0.89457,0.37627,0.3536,0.92243,0.000595,0.000595,0.000595
192,38753.1,0.28053,0.1855,0.84234,0.94198,0.90664,0.95571,0.89509,0.37616,0.35346,0.92242,0.0005455,0.0005455,0.0005455
193,39355.6,0.27115,0.17756,0.83651,0.94263,0.90709,0.95579,0.89547,0.37633,0.35288,0.92276,0.000496,0.000496,0.000496
194,39958.2,0.27382,0.1807,0.83675,0.94401,0.90668,0.95581,0.89536,0.37635,0.35244,0.92301,0.0004465,0.0004465,0.0004465
195,40562.5,0.26979,0.17578,0.83577,0.94451,0.90548,0.95593,0.89549,0.37619,0.35219,0.92303,0.000397,0.000397,0.000397
196,41165.5,0.27242,0.17586,0.83744,0.94329,0.90576,0.9558,0.89515,0.37639,0.3521,0.92314,0.0003475,0.0003475,0.0003475
197,41767.7,0.26452,0.17394,0.83319,0.94364,0.90519,0.95593,0.89561,0.3759,0.35187,0.92303,0.000298,0.000298,0.000298
198,42373,0.26589,0.17319,0.83198,0.94385,0.90379,0.95593,0.89521,0.37582,0.35191,0.92305,0.0002485,0.0002485,0.0002485
199,42976.7,0.26368,0.17229,0.83212,0.94367,0.90456,0.9561,0.89547,0.37568,0.352,0.923,0.000199,0.000199,0.000199
200,43572.1,0.25929,0.16762,0.83076,0.94369,0.90261,0.95594,0.89537,0.37548,0.35219,0.92281,0.0001495,0.0001495,0.0001495
