epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,19683.8,0.53572,0.43322,1.1103,0.95705,0.88188,0.9532,0.88709,0.40913,0.36713,0.94327,0.0009415,0.0009415,0.0009415
185,20325.9,0.52848,0.42565,1.10151,0.95628,0.88219,0.95331,0.88666,0.40922,0.36743,0.94344,0.000892,0.000892,0.000892
186,20982.1,0.52852,0.43036,1.10603,0.95577,0.88279,0.95332,0.88704,0.40919,0.36791,0.94306,0.0008425,0.0008425,0.0008425
187,21611.1,0.53225,0.42747,1.11023,0.95591,0.88294,0.95326,0.88653,0.40881,0.36758,0.94278,0.000793,0.000793,0.000793
188,22267.2,0.52669,0.4272,1.10516,0.95587,0.8829,0.95328,0.88685,0.40853,0.36741,0.94246,0.0007435,0.0007435,0.0007435
189,22923.3,0.52934,0.42541,1.10553,0.95601,0.88249,0.95325,0.88674,0.40899,0.3671,0.94363,0.000694,0.000694,0.000694
190,23546.7,0.52648,0.42247,1.10591,0.95537,0.88319,0.95329,0.8867,0.40894,0.36728,0.9436,0.0006445,0.0006445,0.0006445
191,24205.1,0.3097,0.20826,0.85788,0.95585,0.88234,0.95344,0.88705,0.4089,0.36768,0.94372,0.000595,0.000595,0.000595
192,24845.9,0.30153,0.19593,0.85574,0.95516,0.88237,0.95356,0.88687,0.40908,0.36764,0.94376,0.0005455,0.0005455,0.0005455
193,25466.7,0.29913,0.19224,0.85528,0.9557,0.88197,0.95364,0.8871,0.40846,0.36784,0.94246,0.000496,0.000496,0.000496
194,26111.6,0.29728,0.19474,0.8567,0.95689,0.88169,0.95357,0.8874,0.40912,0.36778,0.94358,0.0004465,0.0004465,0.0004465
195,26756.2,0.2949,0.19228,0.85514,0.95209,0.88552,0.95362,0.88722,0.40904,0.36775,0.94343,0.000397,0.000397,0.000397
196,27373.6,0.29247,0.19066,0.853,0.95228,0.88548,0.95436,0.88751,0.40886,0.36771,0.94325,0.0003475,0.0003475,0.0003475
197,27971,0.28789,0.18775,0.84697,0.95158,0.88512,0.95425,0.88755,0.40818,0.36728,0.94196,0.000298,0.000298,0.000298
198,28567.5,0.28787,0.18795,0.84798,0.95012,0.88723,0.95435,0.88731,0.40816,0.36744,0.94175,0.0002485,0.0002485,0.0002485
199,29173.9,0.28793,0.18663,0.84599,0.94972,0.88716,0.95431,0.8871,0.40809,0.36725,0.9419,0.000199,0.000199,0.000199
200,29780.7,0.28482,0.18583,0.8464,0.95199,0.88726,0.95427,0.88702,0.40799,0.36762,0.94163,0.0001495,0.0001495,0.0001495
